Question	Answer	Source	Metadata
When will I ever stop feeling so gloomy?	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
When will I ever stop feeling so glum?	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
When will I ever stop feeling so inconsolable?	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I feel depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
When will I ever stop feeling so dejected?	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Today is just a little depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I am usually depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Listen, I'm just depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My life is just depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My life is so depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My whole life is depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Sometimes I just feel depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Today has made me depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I've been depressed all day	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
This week has been depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Today made me depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
What can I say? I'm just feeling depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
When will I ever stop feeling so depressed?	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I feel so melancholy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My life makes me sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I have no life	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
This week has made me depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Today has been depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I feel depressed today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I hate being depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I hate feeling depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I hate feeling depressed constantly	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I hate feeling depressed every day	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Life is so depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I wish I could stop feeling depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I can't stand feeling so depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm depressed today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm feeling depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm feeling depressed today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm just feeling a bit depressed today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm really depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm so depressed	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so depressed all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Depressing day today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so downcast all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm sad today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm so sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so blue all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so broken hearted all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so dejected all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so despairing all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Today has me feeling blue	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so down all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm out of sorts	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so downhearted all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so gloomy all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so glum all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so inconsolable all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so melancholy all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so miserable all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so despondent all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm inconsolable today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My life is sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm gloomy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm gloomy today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm glum	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm glum today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm heartbroken	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm in despair today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm really sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm inconsolable	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm just feeling a bit sad today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm melancholy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm melancholy today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm miserable today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm miserable	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm unhappy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm in despair	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My life is so sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so sad all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Life always sucks	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Life is depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Life is heartbreaking	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Life is miserable	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Life is sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
my life is depressing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so miserable	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My spirits are terrible	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
My life is miserable	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Sad day today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Sometimes I feel bummed out	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Sometimes I just feel sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
This week has made me sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Today has been a trying day	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Listen, I'm just sad	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so despondent	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm feeling woeful	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm unhappy today	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I've been sad all day	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Just feeling a tad down	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so blue	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so broken hearted	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so unhappy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so despairing	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm tired of feeling so unhappy all the time	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so down	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so downcast	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so downhearted	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so gloomy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so glum	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so inconsolable	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so melancholy	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
Lately I've been so dejected	Sorry you're feeling blue today. Hope things get better soon.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to overdose	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to drown	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to end it all	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to end my life	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to hang myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to hurt myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to jump off a bridge	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to drown	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to kill myself with a gun	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to commit suicide	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to shoot myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to take pills	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want the pain to end	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to be dead	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to commit suicide	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to cut myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to kill myself today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to kill myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to shoot myself this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
Being dead would be a relief	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to kill myself with a gun this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to kill myself with a gun this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to kill myself with a gun today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to overdose soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to overdose this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to overdose this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to die	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to shoot myself soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I think I'm going to cut myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to shoot myself this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to shoot myself today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to take pills soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to take pills this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to take pills this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to take pills today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to end it all	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to overdose today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm better off dead	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to hang myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to hurt myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to jump off a bridge	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to kill myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to kill myself with a gun	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to overdose	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to die	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to take pills	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to drown	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm feeling suicidal	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm going to be dead soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm going to commit suicide	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm going to commit suicide soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm going to commit suicide this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm going to commit suicide this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm going to commit suicide today	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to shoot myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I welcome death	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to end my life	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to hang myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to hurt myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to jump off a bridge	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to kill myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to kill myself with a gun	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to overdose	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to end my life	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to shoot myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to end it all	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I wish I were dead	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I won't be alive much longer	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'd be better off dead	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to commit suicide	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to cut myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I'm about to die	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to kill myself this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I want to overdose on pills	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need to hurt myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need the pain to end	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need to commit suicide	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need to cut myself	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need to die	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need to drown	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I need to end it all	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
I plan to commit suicide this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Enthusiastic	editorial:chitchat
